id,created_at,favorite_count,retweet_count,text
1460232876100882438,2021-11-15 13:07:02+00:00,699,83,"For those who want to set the pace. 
The BMW 6 Series Gran Turismo.
#THE6 #6Series https://t.co/ExImRtMMxS"
1460186187977699329,2021-11-15 10:01:30+00:00,188,27,"Role models are made by their actions. That is more important than anything you can write, or broadcast.

Fabian Kienbaum, Chief Empowerment Officer of @Kienbaum and Christoph Filser from @BMW talk leadership.

#BMW #Leadership https://t.co/LD7No4z4JY"
1459189247714463748,2021-11-12 16:00:01+00:00,393,37,"Days until 2022. #THEi4

The #BMW i4 M50:
Power consumption/100km, CO2 emission/km, comb.: 22.5–18.0 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3. https://t.co/GsHoIgxTv2"
1458766466237489158,2021-11-11 12:00:02+00:00,853,97,"Which would you take for a spin first?
The #BMW 4 Series Coupé and BMW 4 Series Convertible. https://t.co/slv81Hmz3B"
1458491157105807362,2021-11-10 17:46:03+00:00,452,38,Ohhh you’re going to have fun with this one Justin!🔥 https://t.co/1zZuVanCtN
1458449595386769410,2021-11-10 15:00:54+00:00,712,85,"This is my natural look.
The BMW iX.
#THEiX #BornElectric #BMWElectric #ElectricVehicle @BMWi https://t.co/0viSx2cYcU"
1458404238648913921,2021-11-10 12:00:40+00:00,178,15,"Lifehack your way through sustainability and get the most out of your electric vehicle: https://t.co/qgyi89D9Tj

#THEiX3 #Sustainability https://t.co/qgyi89D9Tj"
1457649379012235269,2021-11-08 10:01:08+00:00,226,29,"How can leaders shift focus to #sustainability in their business? 
#THE5 https://t.co/v8ezYvQTPV"
1456622374829318148,2021-11-05 14:00:11+00:00,927,98,"The finishing touch to an ideal home.
The first-ever BMW iX.
#THEiX #BMW https://t.co/REhiyIIaUj"
1456205092084985860,2021-11-04 10:22:03+00:00,365,75,"The power of The 2 joins forces with one of the world's favourite games 🎮

The #BMW 2 Series Coupé x @rocketleague is here.

#RocketLeague #THE2 @bmwesports 
__
Fuel consumption/100km, CO2 emission/km comb.: 8.8–8.1 l, 200–185 g. According to WLTP, https://t.co/twXzMrWMl3
. https://t.co/ctcw0vYYUA"
1455897560393162757,2021-11-03 14:00:02+00:00,452,56,"The road is your runway.
The BMW iX.
#BMW #THEiX #JoyElectrified @bmwi https://t.co/HqrALYPdeT"
1455867659782873091,2021-11-03 12:01:13+00:00,387,50,"Evolution in design mirrors how we've changed.  

Learn how the interior of the first-ever #BMW iX was designed to match how we've changed both personally, and in business.

https://t.co/MPfuBWtAlo

#THE5 #THEiX https://t.co/UVXRv8QHpD"
1455203005855318017,2021-11-01 16:00:07+00:00,694,85,"Do your best power walk.
#THEM4
_
The #BMW M4 Competition Convertible.
Fuel consumption/100km, CO2 emission/km, weighted comb.: 10.2 l, 233–231 g (WLTP). https://t.co/twXzMrWMl3 https://t.co/GV2ddYrN1l"
1455112615097769985,2021-11-01 10:00:56+00:00,162,23,"Are you the type of leader you would follow? Thiago Maia, founder of @CookieStudio, and Domagoj Dukec, Head of #BMW Design talk leadership. #THE5 https://t.co/ntpuGhvr1X"
1454838856767967233,2021-10-31 15:53:07+00:00,490,50,"Feeling extra spooookiful today. 
#ChillinglyCharged #THEi4 #BornElectric

The #BMW i4 eDrive40: Power consumption/100km, CO2 emission/km, comb.: 19.1–16.1 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3"" https://t.co/k1Uu6VLDde"
1454776732704194560,2021-10-31 11:46:16+00:00,209,28,"Let’s get plugged up this #Halloween. 
#ChillinglyCharged #THEi4 #BornElectric

The #BMW i4 eDrive40: Power consumption/100km, CO2 emission/km, comb.: 19.1–16.1 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3"" https://t.co/ZlOLXNYTqx"
1453649994628673538,2021-10-28 09:09:00+00:00,1533,75,Everyone names their cars right? What name did you give your BMW?
1453336315777454095,2021-10-27 12:22:34+00:00,880,108,"Take a moment, enjoy the artistry.
The #BMW #7Series Ellerman House.
#BMWxEllermanHouse https://t.co/aTTDfTazUh"
1452651171353595910,2021-10-25 15:00:02+00:00,413,34,"For everything life throws at you.
The all-new #BMW 2 Series Active Tourer.
#THE2 #JoyElectrified #PHEV
__
Fuel consumption weighted combined in l/100km: 1.4–1.1 (WLTP), CO2 emissions weighted combined in g/km: 30–22 (WLTP). https://t.co/zkOfulcQna"
1452288844775239695,2021-10-24 15:00:17+00:00,1234,107,"It’s so hard to walk away.
The BMW 7 Series.
#THE7 #BMW https://t.co/mLAMN5lb4C"
1451836078663651328,2021-10-23 09:01:09+00:00,370,41,"900 years of art history come together in the ultimate augmented reality experience.
See the stunning BMW #8Series like never before.
https://t.co/rH5ZrJYYfe"
1451574012207943685,2021-10-22 15:39:48+00:00,419,37,The Pleasure is all ours 😎 https://t.co/U10vgvZ3NS
1451126623642791943,2021-10-21 10:02:02+00:00,350,41,"Whenever you need us, your BMW Service has got you. #WhateverHappens

https://t.co/hy4C6rsSVC https://t.co/S0xe9eCiTU"
1450031420022341636,2021-10-18 09:30:05+00:00,1101,158,"The stunning @KITH x BMW #M4 Competition has finally landed at dealerships. Truly a thing of beauty.
__
The #BMW M4 Competition Coupé.
Fuel consumption/100km, CO2 emission/km, weighted comb.: 10.2–9.9 l, 233–227 g (WLTP). https://t.co/twXzMrWMl3 https://t.co/w3iO4VsrK8"
1449359315740110854,2021-10-16 12:59:23+00:00,467,48,"Weekend plans sorted ✔️
Witness #SunriseSunset through the eyes of Madeline Hollander with BMW and @friezeofficial. The project uses recycled BMW headlights to show sunrise and sunset around the globe. #BMWOpenWork. #THEiX https://t.co/VIcrT2ClJn"
1449028786834579458,2021-10-15 15:05:59+00:00,219,27,"Activation to fit your lifestyle.
The BMW 2 Series Active Tourer with BMW Active Driving Assistant.
#THE2 #BMW #2Series 
__
BMW 223i: Fuel consumption combined in l/100km: 6.6–6.0 (WLTP), CO2 emissions combined in g/km: 149–137(WLTP).
Further information: https://t.co/3Hw3jgS6fo https://t.co/xBrbGVBT3w"
1448634962375331840,2021-10-14 13:01:04+00:00,949,137,"Flow with every detail.
The BMW 4 Series.
#BMW #THE4 #BMWi https://t.co/cqmsCueM5p"
1447910082226892801,2021-10-12 13:00:39+00:00,722,63,"Just play it cool.
The BMW i4.
#BMWi #THEi4 #BMW https://t.co/tH8RJPPTBG"
1446822767228301315,2021-10-09 13:00:03+00:00,793,70,"Step out in style.
The 3 Series Touring. 
#THE3 #BMW https://t.co/V7opFa2FBn"
1446551897016569889,2021-10-08 19:03:42+00:00,103,7,See how Joshua Vides brought his vision to life: https://t.co/x7eKtRUPPb
1446551179966746666,2021-10-08 19:00:51+00:00,386,42,"True art is power.
The BMW X4 M Competition by @joshuavides
#BMW #THEX4
__
BMW X4 M: Fuel consumption combined in l/100km: 10.8–10.5 (WLTP), CO2 emissions combined in g/km: 247-238 (WLTP). https://t.co/P4GYTBmOla"
1445780995525906432,2021-10-06 16:00:25+00:00,666,68,"Step into a new approach.
The all-new BMW 2 Series Active Tourer.
#BMW #THE2 https://t.co/hKYuaEZxTd"
1445465350041047042,2021-10-05 19:06:09+00:00,210,27,"Experience the iconic sounds of Hans Zimmer, exclusively live at RE:IMAGINE MUSIC.

https://t.co/PgQwzMheCB
#BMW #IAAMobility https://t.co/hN691c9neq"
1445010822284054534,2021-10-04 13:00:01+00:00,984,85,"Off road never looked so good.
The BMW X5. 
#THEX5 #BMW #X5 https://t.co/XVVifl7hIp"
1443923659844902915,2021-10-01 13:00:01+00:00,488,57,"Something new. Something blue.
#THEX3 #BMWM
The #BMW X3 M Competition: Fuel consumption/100km, CO2 emission/km, comb.: 11.0-10.8 l, 250-246 g (WLTP). https://t.co/twXzMrWMl3 https://t.co/bvCaC2td36"
1443515966814658561,2021-09-30 10:00:00+00:00,214,29,"A striking black and red appearance enables the new BMW X5 and BMW X6 in the Black Vermilion edition to really stand out. #THEX6 #THEX5 

https://t.co/YQBvpCbYN1"
1442844039422808071,2021-09-28 13:30:00+00:00,907,53,What was your favourite BMW in a movie?
1442142135654830086,2021-09-26 15:00:53+00:00,186,21,Is cycling the Alps on your bucket list? The first-ever BMW iX handles the curves and mountain passes with ease. Explore our 3 tips for EV mountain driving: https://t.co/qciDgihMzS #THEiX
1441432352765448192,2021-09-24 16:00:28+00:00,200,26,"See our iconic BMW Art Cars like never before in augmented reality.

Experience the immersive 360° Art Basel exhibition on the free Acute Art app.

https://t.co/vDaGpftNZI https://t.co/IFcjhecWzV"
1441326540436885509,2021-09-24 09:00:00+00:00,877,48,Which BMW did you have on your bedroom wall?
1440361467195248643,2021-09-21 17:05:09+00:00,674,93,"Elegant design on a grand scale. 
The BMW iX. #THEiX 
Photo: @wethefoodsnobs https://t.co/zp7JnsKZ3c"
1439836769705467910,2021-09-20 06:20:11+00:00,1190,130,"May your week be as colourful as a #BMW Art Car.  
The Calder BMW Art Car an original BMW 3.0 CSL on display in Berlin. https://t.co/OHTXnPk9Xe"
1439612835047395337,2021-09-19 15:30:21+00:00,576,60,"Hands up who went on a great adventure this weekend.
The BMW 5 Series Sedan. #THE5

The #BMW 530e Sedan.
Fuel &amp; power consumption/100km, CO2 emission/km, weighted comb.:  1.8–1.3 l, 18.3–16.2 kWh, 42–30 g (WLTP). https://t.co/twXzMrWMl3 https://t.co/uDzhpBU7Tv"
1438850795194159111,2021-09-17 13:02:16+00:00,287,49,"The Rival Rig. The Ultimate Gaming Setup. 
BMW X Rivalworks. Advancing gaming with a Microclimate Control System and ergonomic Adaptive Seating Function. #RivalRig @BMWEsports https://t.co/BGlCKez0Nr"
1438472764680249356,2021-09-16 12:00:07+00:00,416,28,What game do you most enjoy racing with BMW? 🎮@BMWEsports
1438065118143733760,2021-09-15 09:00:16+00:00,802,106,Stop. Take a moment. Imagine a clear blue sky and the wind in your hair. #THE4 https://t.co/RrBeQ69pE7
1436721410358009865,2021-09-11 16:00:51+00:00,439,59,Time to leave the mundane and step inside #BMWJoytopia. https://t.co/uzuh50uCBf https://t.co/B7j77IsNyX
1436676383959396353,2021-09-11 13:01:56+00:00,244,35,"What do we believe? Time to RE:THINK for a circular economy.

#THEiVisionCircular #BMWIAA #ReImagineToday #Circularity #Sustainability #FutureMobility #BMW https://t.co/VnbfWAc0Kb"
1436360010603417612,2021-09-10 16:04:47+00:00,323,50,"Electric mobility has always been our vision. #HowItStarted.

#BMWIAA #THEiVisionCircular #ReImagineToday #BornElectric #ElectricMobility #Circularity #FutureMobility #Innovation #IAA https://t.co/0TfFRt0uIs"
1435951718165106690,2021-09-09 13:02:22+00:00,298,69,"What is progress without vision? The BMW i Vision Circular is an ambitious display of our pledge to become the most sustainable car company. #THEiVisionCircular #BMWIAA #ReImagineToday 

In collaboration with @JOURNEElive - The Metaverse Company. https://t.co/alwKJOtzRw"
1435581213524250627,2021-09-08 12:30:07+00:00,471,74,"Electric has never felt this good ⚡️See what sparks our passion at this year's #BMWIAA. https://t.co/XKrW9RRMAm

#IAAMobility #THEiX #Sustainability #Electromobility #ReImagineToday https://t.co/v1uRTrnmxu"
1435249154364694535,2021-09-07 14:30:38+00:00,397,51,"An out of this world future starts now with the #BMWiVisionCircular. How can we RE:IMAGINE today?

#BMWIAA #ReImagineToday #UrbanMobility #FutureMobility #BMWJoytopia https://t.co/UH5mzD7oZG"
1435154876854583296,2021-09-07 08:16:01+00:00,221,33,"How can we ​RE:IMAGINE today? It's time to RE:THINK everything we do, from processes to components, following circular economy principles. 
Learn more: https://t.co/oxNgYNO7ZH
 
#THEiVisionCircular #BMWIAA #ReImagineToday #Circularity #Sustainability #FutureMobility #BMW https://t.co/QsBh1AIy1S"
1434788727293894658,2021-09-06 08:01:04+00:00,104,8,"This first concept is symbol of our plan to become the world’s most sustainable manufacturer in the individual premium mobility space.

Discover now: https://t.co/xn3oOGNfhk"
1434788549883219969,2021-09-06 08:00:22+00:00,786,132,"The BMW i Vision Circular, a new design based on circular economy principles, presented in a compact four-seater electric vehicle, ready for 2040.
#THEiVisionCircular #BMWIAA #ReImagineToday #Circularity #Sustainability #FutureMobility https://t.co/DKyoEAtTTW"
1434516675249020929,2021-09-05 14:00:02+00:00,465,39,"The need for a brighter, better future is here. #THEi4 #THEiX #ReImagineToday #BMWIAA https://t.co/HmGOnHj3N5"
1434050547347333126,2021-09-04 07:07:48+00:00,227,24,"What do we believe? It is almost time to unwrap our vision. Let's RE:IMAGINE the future. See the full reveal on the 6th of September.
https://t.co/hbjsV2mEux

#BMWIAA #BMWJoytopia #ReImagineToday #THEiVisionCircular #Circularity #Sustainability #FutureMobility https://t.co/qB6GY4Br4C"
1433880465472204802,2021-09-03 19:51:57+00:00,246,29,"How can we RE:IMAGINE the future? See our vision come to life on the iconic Four-Cylinder building. Watch it live now: https://t.co/DNN9R4YAqZ

#BMWIAA #ReImagineToday #Circularity #FutureMobility #Electromobility https://t.co/YOIU7FfF9L"
1433503334594400256,2021-09-02 18:53:22+00:00,321,23,.@JEFFKoons is back. Take a first glimpse and expect greatness #BMWXJEFFKOONS https://t.co/2Q1QW8cfhF
1433455162715213827,2021-09-02 15:41:57+00:00,355,61,BMW is back for more action in the MCU in Marvel Studios’ Shang-Chi and the Legend of the Ten Rings. Get a legendary look behind the scenes at the #BMW models that help drive the stunts and action in the film. #ShangChi https://t.co/k4uVghMkvr
1433339167472295940,2021-09-02 08:01:02+00:00,208,15,"We can’t make progress standing still. But what is progress without vision? See the vision reveal 6th September, 10:00am (CEST). 

#THEiVisionCircular #BMWIAA #ReImagineToday #Circularity #Sustainability #FutureMobility https://t.co/SWDytsfoiE"
1433097581509423104,2021-09-01 16:01:03+00:00,180,19,"Step inside the future of mobility and explore the joyous wonders of  JOYTOPIA – a virtual playground where you can reimagine the future today. Arrives this September.

https://t.co/N5qcCvGR18

#BMWIAA​ #ReimagineToday​ #FutureMobility​ #BMWJoytopia​ #Innovation #IAA https://t.co/jzydcqX13c"
1432714803492048908,2021-08-31 14:40:02+00:00,494,37,"Take a look at #THEiX3's custom fit for Marvel Studios’ #ShangChi and the Legend of the Ten Rings. Experience the film in cinemas.

The new #BMW iX3: Power consumption/100km, CO2 emission/km, comb.: 18.9-18.5 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3. https://t.co/ORipqJhTlC"
1432624802859298819,2021-08-31 08:42:24+00:00,408,46,"We're here to make a statement. 
The first-ever BMW i4. 
#THEi4

The #BMW i4 eDrive40: Power consumption/100km, CO2 emission/km, comb.: 19.1–16.1 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3. https://t.co/4KJJjyEN1y"
1432227568523087872,2021-08-30 06:23:56+00:00,632,73,"Are you ready for a new flavour of electric vehicle? 
The first-ever BMW i4. #THEi4

The #BMW i4 eDrive40: Power consumption/100km, CO2 emission/km, comb.: 19.1–16.1 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3. https://t.co/hxz05Zpx1s"
1431217891379191815,2021-08-27 11:31:50+00:00,307,27,"Alexa, tell me.... Discover Amazon Alexa Integration inside the new BMW iX3. #THEiX3

The #BMW iX3: Power consumption/100km, CO2 emission/km, comb.: 18.9-18.5 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3. https://t.co/oZkXuhOsXa"
1430808257082310656,2021-08-26 08:24:06+00:00,579,41,This friendship is fur real. #InternationalDogDay #BMW https://t.co/YkZGuIpSbY
1430472981092896770,2021-08-25 10:11:50+00:00,787,48,Where is our road trip heading? #THEX1 https://t.co/Dr2EkYqGP9
1430108881431244818,2021-08-24 10:05:02+00:00,440,44,"Packed with memories.

The new #BMW X3 xDrive30e. 
Fuel &amp; power consumption/100km, CO2 emission/km, weighted comb.:  2.6–2.0 l, 20.5–18.9 kWh, 59–45 g (WLTP). https://t.co/twXzMrWMl3 https://t.co/0iICHruMXj"
1429805840706453509,2021-08-23 14:00:51+00:00,78,10,"The #BMW i4 eDrive40:
Power consumption/100km, CO2 emission/km, comb.: 19.1–16.1 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3."
1429805837975961606,2021-08-23 14:00:50+00:00,743,73,"Choose your character - electric edition. 
#THEi4 #THEiX https://t.co/6kNoNaPk10"
1429073921815556101,2021-08-21 13:32:28+00:00,88,9,"BMW M4 Coupé: Fuel consumption combined in l/100km: 10.5–10.3 (WLTP), CO2 emissions combined in g/km: 240–235 (WLTP) 

BMW M3 Sedan: Fuel consumption combined in l/100km: 10.6–10.3 (WLTP), CO2 emissions combined in g/km: 241–236 (WLTP). https://t.co/3Hw3jgS6fo"
1429073919047311361,2021-08-21 13:32:27+00:00,1257,80,The ultimate track day is at what circuit? https://t.co/2RhwQeS3Od
1428635927711264770,2021-08-20 08:32:02+00:00,643,50,"An agile summer getaway. #THE1
The #BMW 1 Series. 

The BMW 120d.
Fuel consumption/100km, CO2 emission/km, comb.: 5.6-4.9 l, 146-129 g (WLTP). https://t.co/twXzMrWMl3 https://t.co/l67yGYCXWi"
1427993695069036548,2021-08-18 14:00:02+00:00,631,69,A classic symphony. The legendary #BMW V12 LMR on display at @bay_staatsoper. https://t.co/jYC9rQa01l
1426889141967544324,2021-08-15 12:50:56+00:00,442,36,Waving goodbye to legendary racing moments with an epic @BMWi #BerlinEprix. https://t.co/r5pqJhDkkH
1426106256885002240,2021-08-13 09:00:02+00:00,467,39,"For life's daily adventures. The new #BMW iX3. #THEiX3

The BMW iX3: Power consumption/100km, CO2 emission/km, comb.: 18.9-18.5 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3. https://t.co/cJVhqT1Msw"
1425470835477860357,2021-08-11 14:55:05+00:00,302,58,"Electric adventure around every corner. Meet the new BMW iX3.  #THEiX3

The #BMW iX3: Power consumption/100km, CO2 emission/km, comb.: 18.9-18.5 kWh, 0g. According to WLTP, https://t.co/twXzMrWMl3. https://t.co/VdRHVeuJ1u"
1425071231833882625,2021-08-10 12:27:12+00:00,563,73,"Skillfully sporty. #THE2 
The #BMW 2 Series Coupé. 

BMW M240i xDrive: Fuel consumption weighted combined in 1/100km: 8.8 – 8.1 (WLTP), CO2 emissions g/km: 200–185 g/km. All data according to WLTP. Further info: https://t.co/XhAEQHXXBn https://t.co/5rON2BQP33"
1424387426768801797,2021-08-08 15:10:01+00:00,90,9,"Models shown:
The BMW 128ti.
Fuel consumption/100km, CO2 emission/km, weighted comb: 7.5–6.9 l, 170–157 g (WLTP). 

The BMW iX3.
Power consumption kWh/100km: 19.0–18.6, Electric range/km: 458–450 (WLTP). https://t.co/twXzMrWMl3"
1423569638772838401,2021-08-06 09:00:25+00:00,921,74,"Ready for some gravity power?
#BMW #THE1 #THEiX3 https://t.co/gzGQ9uA0bG"
1422859384779116546,2021-08-04 09:58:07+00:00,697,68,"Robust, uncompromising and ready for adventure.
#THEX4 https://t.co/nvUpj1veAB"
1422489927061757952,2021-08-03 09:30:01+00:00,534,80,"You've seen the action. Now take a look backstage at the making of the movie. Experience Marvel Studios' #BlackWidow, in cinemas or on @disneyplus with Premier Access now. Additional fee required. https://t.co/NSZpTbzmaX https://t.co/9tyRTBj6Sr"
1422125203707076612,2021-08-02 09:20:45+00:00,585,60,"Sometimes you have to see the future to believe in the future. #THEi4 
The #BMW i4 eDrive40:
Power consumption/100km, 19.1–16.1 kWh; CO2 emission/km, comb: 0g. According to WLTP, https://t.co/twXzMrWMl3. https://t.co/ydQ5nCSpeN"
1421415164218421255,2021-07-31 10:19:18+00:00,434,60,"Discovering hidden realities.
#THEi4 @maximzhestkov

The #BMW i4 eDrive40. Combined data WLTP; power consumption: 20–16 kWh/100km; CO2 emissions: 0 g/km; electric range 493 - 590 km. *all figures are preliminary values https://t.co/nLlZXqH6YM"
1421017617096130562,2021-07-30 07:59:35+00:00,1401,56,Name the perfect BMW model for the summer.
1420655093490270210,2021-07-29 07:59:03+00:00,577,76,"Joy without limits. 
 #TheM4 

The #BMW M4 Competition Convertible.
Fuel consumption/100km: 10.2l; CO2 emission/km, weighted comb: 233–231 g (WLTP). https://t.co/twXzMrWMl3 https://t.co/YhFtcMh6mC"
1420038175154741248,2021-07-27 15:07:38+00:00,394,47,"Knows no compromise on dynamics. #TheX3

The new #BMW X3. 
BMW X3 xDrive30e: fuel consumption combined: 2.6 – 2.0 l/100 km (WLTP); CO2‑emissions combined: 59 – 45 g/km (WLTP). Further information: https://t.co/XhAEQHXXBn. https://t.co/Xa65wtx8kT"
1419681065401192459,2021-07-26 15:28:37+00:00,1214,75,Where would you be driving right now?
1419285374803791880,2021-07-25 13:16:17+00:00,650,71,"New dawn, new day. 
#TheX4

The new #BMW X4 M40i. 
Fuel consumption combined: 9.5 – 8.7 l/100 km according to WLTP; combined CO2‑emissions: 215 – 198 g/km according to WLTP. https://t.co/twXzMrWMl3 https://t.co/MhWfWYc0wG"
1419267530934390793,2021-07-25 12:05:22+00:00,189,18,Huge congratulation @JakeDennis19 for winning the #LondonEPrix yesterday. Looking forward to more FIA Formula E action today @BMWMotorsport. https://t.co/LiyQPmtqDa
1418118519594627073,2021-07-22 07:59:37+00:00,301,31,"The greatest journeys start from within.
The first-ever BMW i4 M50.
#THEi4

The #BMW i4 M50.
Power consumption kWh/100km: 24.0–19.0*, Electric range/km: 510 (WLTP*); CO2 Emissions: 0 g/km (WLTP). *Figures are preliminary; not officially confirmed. https://t.co/twXzMrWMl3 https://t.co/Q852WXzl0s"
1417756093833437186,2021-07-21 07:59:28+00:00,535,58,"Muscular proportions and sophisticated design. Make a statement. The all-new #BMW 2 Series Coupé. #The2

BMW M240i xDrive: Fuel consumption weighted combined in 1/100km: 8.8 – 8.1 (WLTP), CO2 emissions g/km (WLTP): 200–185 g/km. Further info: https://t.co/3Hw3jgS6fo https://t.co/05HawxGja0"
1417509918740029445,2021-07-20 15:41:15+00:00,1049,61,"This summer, let's drive to the beach. Where do we go?"
1416669029046136841,2021-07-18 07:59:51+00:00,480,71,"In action is where it likes to be the most.
#TheX4 

_
The new BMW X4 M40i: fuel consumption combined: 9.5 – 8.7 l/100 km (WLTP); CO2‑emissions combined: 215 – 198 g/km (WLTP). Further information: https://t.co/3Hw3jgS6fo. https://t.co/pLI3RLW4j0"
1415944380658094084,2021-07-16 08:00:21+00:00,335,48,"Dynamic design will always shine on. 
#THEi4

BMW i4 eDrive40*: power consumption combined: 20 - 16 kWh/100km (WLTP); CO2‑emissions combined: 0 g/km (WLTP). (* preliminary data. No homologation figures available yet.) https://t.co/twXzMrWMl3. https://t.co/7GVn4ENnIr"
1415581980339675136,2021-07-15 08:00:19+00:00,774,99,"The all-new #BMW 2 Series Coupé. The ultimate athletic design in a concentrated package. #The2

BMW M240i xDrive: Fuel consumption weighted combined in 1/100km: 8.8 – 8.1 (WLTP), CO2 emissions g/km: 200–185 g/km. All data according to WLTP. Further info: https://t.co/3Hw3jgS6fo https://t.co/WG0bYbppPi"
